ID;Filename;CDLI_Number;IRI;;Time_period;Language;Genre;side;bbox;column;line;charindex;charname;transliteration
HS_274_03;ha_47_1_8_4_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_8_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/504,681,151,111/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[504, 655, 681, 792];-1;8;4;?A_(KU6);ha
HS_274_03;am_33_1_8_5_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_8_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/658,673,147,93/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[658, 805, 673, 766];-1;8;5;AM_(GU4KUR);am
HS_274_03;sza_100_1_8_6_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_8_6;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/811,645,140,109/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[811, 951, 645, 754];-1;8;6;SZA;sza
HS_274_03;er_29_1_3_5_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_3_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/682,198,141,75/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[682, 823, 198, 273];-1;3;5;IR_(GAG-gun);er
HS_274_03;du_106_1_3_6_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_3_6;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/816,195,117,91/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[816, 933, 195, 286];-1;3;6;DU;du
HS_274_03;sze2_54_1_3_4_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/558,198,125,88/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[558, 683, 198, 286];-1;3;4;SI;sze2
HS_274_03;ar_14_1_3_2_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_3_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/174,243,245,94/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[174, 419, 243, 337];-1;3;2;AR_(IGI.RI);ar
HS_274_03;hi_110_1_3_3_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/416,204,117,93/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[416, 533, 204, 297];-1;3;3;?I_(DG);hi
HS_274_03;i_129_1_9_1_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_9_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/118,770,143,81/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[118, 261, 770, 851];-1;9;1;I;i
HS_274_03;ku3_153_1_1_5_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_1_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/672,20,131,89/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[672, 803, 20, 109];-1;1;5;KUG_(K);ku3
HS_274_03;babbar_221_1_1_6_HS_274_03_front.jpg;P358083;http://cdli.ucla.edu/P358083_front_char_1_6;https://heidicon.ub.uni-heidelberg.de/iiif/2/1123237:587584/823,32,89,87/full/0/default.jpg;Old Assyrian (ca. 1950-1850 BC);;;front;[823, 912, 32, 119];-1;1;6;UD_(BABBAR);babbar
HS_758_03;mu_394_1_4_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/235,767,210,120/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[235, 445, 767, 887];1;4;2;MU;mu
HS_758_03;ni_349_1_4_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/445,765,154,116/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[445, 599, 765, 881];1;4;3;NI;ni
HS_758_03;da_200_1_1_5_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/370,213,248,151/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[370, 618, 213, 364];1;1;5;DA;da
HS_758_03;dumu_125_1_3_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/629,620,214,177/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[629, 843, 620, 797];-1;3;1;TUR_(DUMU);dumu
HS_758_03;e2_114_2_3_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/841,631,197,173/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[841, 1038, 631, 804];2;3;2;E2;e2
HS_758_03;hul2_7_2_3_4_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/848,793,267,133/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[848, 1115, 793, 926];2;3;4;?L;hul2
HS_758_03;lugal_271_1_5_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_5_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/195,1008,410,134/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[195, 605, 1008, 1142];1;5;2;LUGAL;lugal
HS_758_03;kar_8_1_5_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_5_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/353,1106,257,135/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[353, 610, 1106, 1241];1;5;3;TE+A+;kar
HS_758_03;dumu_126_1_4_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/40,772,189,155/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[40, 229, 772, 927];1;4;1;TUR_(DUMU);dumu
HS_758_03;d_647_1_3_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/188,577,164,103/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[188, 352, 577, 680];1;3;3;AN;d
HS_758_03;1(asz@c)_160_1_3_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/12,592,58,105/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[12, 70, 592, 697];1;3;1;ASZ;1(asz@c)
HS_758_03;ur_266_1_3_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/66,592,268,159/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[66, 334, 592, 751];1;3;2;UR;ur
HS_758_03;1(aszqc)_208_1_4_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/622,944,90,105/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[622, 712, 944, 1049];-1;4;1;other;1(aszqc)
HS_758_03;d_648_2_4_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/843,935,155,106/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[843, 998, 935, 1041];2;4;3;AN;d
HS_758_03;ur_267_2_4_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/719,942,261,174/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[719, 980, 942, 1116];2;4;2;UR;ur
HS_758_03;iszkur_62_1_3_4_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/336,581,288,168/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[336, 624, 581, 749];1;3;4;IM;iszkur
HS_758_03;ki_449_2__3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char__3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/813,452,116,138/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[813, 929, 452, 590];2;;3;KI;ki
HS_758_03;gal_87_2_2_4_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_2_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/933,455,125,158/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[933, 1058, 455, 613];2;2;4;GAL;gal
HS_758_03;la_133_2_2_5_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_2_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/1058,435,144,181/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[1058, 1202, 435, 616];2;2;5;LA;la
HS_758_03;lugal_272_2_2_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/770,349,370,137/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[770, 1140, 349, 486];2;2;2;LUGAL;lugal
HS_758_03;1(asz@c)_161_2_2_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/648,383,82,89/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[648, 730, 383, 472];2;2;1;ASZ;1(asz@c)
HS_758_03;da_201_2_3_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/1037,634,226,168/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[1037, 1263, 634, 802];2;3;3;DA;da
HS_758_03;1(asz@c)_162_1_1_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/104,126,71,80/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[104, 175, 126, 206];-1;1;1;ASZ;1(asz@c)
HS_758_03;ur_268_1_1_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/161,120,157,117/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[161, 318, 120, 237];1;1;2;UR;ur
HS_758_03;d_649_1_1_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/250,94,138,96/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[250, 388, 94, 190];1;1;3;AN;d
HS_758_03;1(asz@c)_163_1_5_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_5_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/79,1028,92,96/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[79, 171, 1028, 1124];1;5;1;ASZ;1(asz@c)
HS_758_03;sud3_2_1_1_4_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/373,62,262,159/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[373, 635, 62, 221];1;1;4;SU+KUR+RU+;sud3
HS_758_03;nam2_1_1_4_4_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/983,912,141,208/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[983, 1124, 912, 1120];-1;4;4;NA?;nam2
HS_758_03;nun_25_2_4_5_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_4_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/834,1111,292,110/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[834, 1126, 1111, 1221];2;4;5;NUN;nun
HS_758_03;dumu_127_2_1_1_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/654,25,174,174/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[654, 828, 25, 199];2;1;1;TUR_(DUMU);dumu
HS_758_03;lugal_273_2_1_2_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/824,49,330,124/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[824, 1154, 49, 173];2;1;2;LUGAL;lugal
HS_758_03;iri_26_1_1_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/811,182,230,159/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[811, 1041, 182, 341];-1;1;3;URU_(IRI);iri
HS_758_03;da_202_1_1_4_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_1_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/1026,171,199,172/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[1026, 1225, 171, 343];-1;1;4;DA;da
HS_758_03;sa6_73_1_2_3_HS_758_03_front.jpg;P020422;http://cdli.ucla.edu/P020422_front_char_2_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1125527:589849/371,362,262,159/full/0/default.jpg;ED IIIb (ca. 2500-2340 BC);Sumerian;Administrative;front;[371, 633, 362, 521];1;2;3;SA6;sa6
HS_1262_06;6(disz)_44_1_4_3_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_4_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/396,293,123,157/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[396, 519, 293, 450];-1;4;3;SZ;6(disz)
HS_1262_06;2(u)_96_1_4_2_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_4_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/168,309,157,125/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[168, 325, 309, 434];-1;4;2;U+U+;2(u)
HS_1262_06;u4_222_1_4_1_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/14,308,116,137/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[14, 130, 308, 445];-1;4;1;UD_(BABBAR);u4
HS_1262_06;a_582_1_5_9_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_9;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/680,729,84,137/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[680, 764, 729, 866];-1;5;9;A;a
HS_1262_06;mu_395_1_5_1_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/17,452,200,141/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[17, 217, 452, 593];-1;5;1;MU;mu
HS_1262_06;us2_129_1_5_2_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/239,449,272,149/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[239, 511, 449, 598];-1;5;2;USZ_(NITA);us2
HS_1262_06;iti_235_1_3_1_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/10,162,121,146/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[10, 131, 162, 308];-1;3;1;ITI_(UDESZ);iti
HS_1262_06;masz2_102_1_5_5_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/166,594,222,125/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[166, 388, 594, 719];-1;5;5;MASZ2;masz2
HS_1262_06;ki_450_1_5_4_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/22,599,103,118/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[22, 125, 599, 717];-1;5;4;KI;ki
HS_1262_06;ki_451_1_5_6_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_6;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/400,599,137,126/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[400, 537, 599, 725];-1;5;6;KI;ki
HS_1262_06;ne_163_1_3_2_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_3_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/131,144,299,149/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[131, 430, 144, 293];-1;3;2;NE;ne
HS_1262_06;ne_164_1_3_3_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/430,137,304,174/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[430, 734, 137, 311];-1;3;3;NE;ne
HS_1262_06;ba_454_1_2_1_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/24,59,165,100/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[24, 189, 59, 159];-1;2;1;BA;ba
HS_1262_06;zi_122_1_2_2_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/466,33,316,132/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[466, 782, 33, 165];-1;2;2;ZI;zi
HS_1262_06;zal_350_1_4_4_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_4_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/546,306,174,119/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[546, 720, 306, 425];-1;4;4;NI;zal
HS_1262_06;ba_455_1_5_7_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_7;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/559,581,116,148/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[559, 675, 581, 729];-1;5;7;BA;ba
HS_1262_06;sa_57_1_5_3_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_5_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/549,435,175,148/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[549, 724, 435, 583];-1;5;3;SA;sa
HS_1262_06;la_134_1_4_5_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_4_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/720,318,96,140/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[720, 816, 318, 458];-1;4;5;LA;la
HS_1262_06;gar_110_1_3_4_HS_1262_06_back.jpg;P134573;http://cdli.ucla.edu/P134573_back_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1114099:578268/728,159,96,172/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[728, 824, 159, 331];-1;3;4;NIG2_(GAR__NINDA);gar
HS_2440_06;5(u)_22_2_1_2_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/231,24,140,109/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[231, 371, 24, 133];2;1;2;NINNU_(5U);5(u)
HS_2440_06;6(disz)_45_2_1_3_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/356,18,107,106/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[356, 463, 18, 124];2;1;3;SZ;6(disz)
HS_2440_06;masz2_103_2_1_4_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_1_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/479,20,151,92/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[479, 630, 20, 112];2;1;4;MASZ2;masz2
HS_2440_06;gal_88_2_1_5_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_1_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/624,14,109,102/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[624, 733, 14, 116];2;1;5;GAL;gal
HS_2440_06;szunigin_44_2_1_1_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_1_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/17,16,107,121/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[17, 124, 16, 137];2;1;1;SZU+KAR2_(GN-ten_and_SZ-ten)+;szunigin
HS_2440_06;szunigin_45_2_2_1_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/21,208,101,128/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[21, 122, 208, 336];2;2;1;SZU+KAR2_(GN-ten_and_SZ-ten)+;szunigin
HS_2440_06;szunigin_46_2_3_1_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/21,332,86,117/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[21, 107, 332, 449];2;3;1;SZU+KAR2_(GN-ten_and_SZ-ten)+;szunigin
HS_2440_06;szunigin_47_2_4_1_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/30,442,83,143/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[30, 113, 442, 585];2;4;1;SZU+KAR2_(GN-ten_and_SZ-ten)+;szunigin
HS_2440_06;1(u)_200_2_2_2_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/115,202,90,118/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[115, 205, 202, 320];2;2;2;U;1(u)
HS_2440_06;6(disz)_46_2_2_3_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_2_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/204,190,124,125/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[204, 328, 190, 315];2;2;3;SZ;6(disz)
HS_2440_06;sila4_45_2_2_4_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_2_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/518,190,201,104/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[518, 719, 190, 294];2;2;4;SILA4_(GA2PA);sila4
HS_2440_06;1(disz)_415_2_3_2_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_3_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/110,319,85,123/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[110, 195, 319, 442];2;3;2;DISZ_(1);1(disz)
HS_2440_06;sila4_46_2_3_3_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/215,311,189,118/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[215, 404, 311, 429];2;3;3;SILA4_(GA2PA);sila4
HS_2440_06;a_583_2_3_4_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/404,306,94,121/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[404, 498, 306, 427];2;3;4;A;a
HS_2440_06;lum_50_2_3_5_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_3_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/501,288,219,114/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[501, 720, 288, 402];2;3;5;LUM;lum
HS_2440_06;2(u)_97_2_4_2_HS_2440_06_back.jpg;P235971;http://cdli.ucla.edu/P235971_back_char_4_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1121321:585669/116,437,138,131/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[116, 254, 437, 568];2;4;2;U+U+;2(u)
